Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),Thermocouple 10 (deg C),Thermocouple 11 (deg C),Thermocouple 12 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT L TEMPERATURE (deg C),AILERN POSITION (%),ELEV POSITION (%),FUEL PRESSURE (PSI),F PUMP CONTACT (V),GEN CONTACT (V),CANOPY CONTACT (V),CHT R TEMPERATURE (deg C),LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),FLAPS POSITION (deg),Contacts,Percent Power,EGT Leaning State,
116.56,1,5,2018-07-27 08:31:19,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:19,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+38,+31,0.0,29.89,+2291,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,59,+29,2448,2448,18.8,0.0,0.0,3.5,11.1,10.2,21.8,13.9,,+2.5,2401.0,2379.6,,,,,,,,,,,,,,,+42.9,+12,+7,+3.5,+4.998,+4.996,+0.000,+42.9,+11.1,+10.2,+58.6,+29.3,+0,,,,
116.81,1,5,2018-07-27 08:31:19,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:19,+4.6,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+42,+31,0.0,29.89,+2291,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2464,2464,18.8,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.5,2401.0,2379.6,,,,,,,,,,,,,,,+43.0,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.0,+11.1,+10.2,+58.4,+29.3,+0,,,,
117.06,1,5,2018-07-27 08:31:19,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:19,+4.6,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+45,+31,0.0,29.89,+2291,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2465,2465,18.8,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.1,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.0,+11.1,+10.2,+58.3,+29.3,+0,,,,
117.31,1,5,2018-07-27 08:31:20,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:19,+4.5,+0.7,133.4,0.0,+358,+0.0,+0.01,+1.0,,+47,+31,0.0,29.89,+2291,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2471,2471,18.8,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.2,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.1,+11.1,+10.2,+58.3,+29.3,+0,,,,
117.56,1,5,2018-07-27 08:31:20,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:20,+4.5,+0.7,133.4,0.0,+358,+0.0,+0.01,+1.0,,+49,+31,0.0,29.89,+2291,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2467,2467,18.8,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.3,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.2,+11.1,+10.2,+58.3,+29.3,+0,,,,
117.81,1,5,2018-07-27 08:31:20,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:20,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+52,+31,0.0,29.89,+2291,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2460,2460,18.8,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.3,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.3,+11.1,+10.2,+58.4,+29.3,+0,,,,
118.06,1,5,2018-07-27 08:31:20,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:20,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+0.9,,+54,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2466,2466,18.8,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.4,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.4,+11.0,+10.2,+58.3,+29.3,+0,,,,
118.31,1,5,2018-07-27 08:31:21,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:20,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+57,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2462,2462,18.8,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.5,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.5,+11.0,+10.2,+58.3,+29.3,+0,,,,
118.56,1,5,2018-07-27 08:31:21,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:21,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,+58,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2457,2457,18.8,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.6,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.6,+11.0,+10.2,+58.4,+29.3,+0,,,,
118.81,1,5,2018-07-27 08:31:21,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:21,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+55,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2471,2471,18.8,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.7,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.6,+11.0,+10.2,+58.2,+29.3,+0,,,,
119.06,1,5,2018-07-27 08:31:21,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:21,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+57,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2476,2476,18.8,0.0,0.0,3.7,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.7,+12,+7,+3.7,+4.998,+4.996,+0.000,+43.7,+11.1,+10.2,+58.2,+29.4,+0,,,,
119.31,1,6,2018-07-27 08:31:22,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:21,+4.5,+0.7,133.5,0.0,+358,+0.0,+0.01,+1.0,,+57,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2476,2476,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.8,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.8,+11.1,+10.2,+58.2,+29.4,+0,,,,
119.56,1,6,2018-07-27 08:31:22,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:22,+4.5,+0.7,133.4,0.0,+358,+0.0,+0.01,+1.0,,+58,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2474,2474,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+43.9,+12,+7,+3.6,+4.998,+4.996,+0.000,+43.9,+11.1,+10.2,+58.1,+29.4,+0,,,,
119.81,1,6,2018-07-27 08:31:22,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:22,+4.6,+0.7,133.5,0.0,+358,+0.0,+0.01,+0.9,,+58,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2468,2468,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+44.0,+12,+7,+3.6,+4.998,+4.996,+0.000,+44.0,+11.1,+10.2,+58.2,+29.4,+0,,,,
120.06,1,6,2018-07-27 08:31:22,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:22,+4.6,+0.7,133.4,0.0,+358,+0.0,+0.01,+1.0,,+55,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2467,2467,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+44.1,+12,+7,+3.6,+4.998,+4.996,+0.000,+44.1,+11.1,+10.2,+58.3,+29.4,+0,,,,
120.31,1,6,2018-07-27 08:31:23,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:22,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+53,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2469,2469,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+44.2,+12,+7,+3.6,+4.998,+4.996,+0.000,+44.2,+11.1,+10.2,+58.2,+29.4,+0,,,,
120.56,1,6,2018-07-27 08:31:23,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:23,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+56,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2473,2473,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+44.3,+12,+7,+3.6,+4.998,+4.996,+0.000,+44.2,+11.1,+10.2,+58.2,+29.4,+0,,,,
120.81,1,6,2018-07-27 08:31:23,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:23,+4.6,+0.7,133.4,0.0,+358,+0.0,+0.01,+0.9,,+61,+31,0.0,29.89,+2281,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2487,2487,18.7,0.0,0.0,3.7,11.1,10.2,21.8,13.9,,+2.4,2401.0,2379.6,,,,,,,,,,,,,,,+44.4,+12,+7,+3.7,+4.998,+4.996,+0.000,+44.3,+11.1,+10.2,+58.0,+29.4,+0,,,,
121.06,1,6,2018-07-27 08:31:23,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:23,+4.6,+0.7,133.4,0.0,+358,+0.0,+0.01,+1.0,,+62,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2470,2470,18.7,0.0,0.0,3.7,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.5,+12,+7,+3.7,+4.998,+4.996,+0.000,+44.4,+11.0,+10.2,+58.1,+29.4,+0,,,,
121.31,1,6,2018-07-27 08:31:24,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:23,+4.6,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+50,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2474,2474,18.7,0.0,0.0,3.7,11.0,10.3,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.6,+12,+7,+3.7,+4.998,+4.996,+0.000,+44.5,+11.0,+10.3,+58.1,+29.4,+0,,,,
121.56,1,6,2018-07-27 08:31:24,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:24,+4.6,+0.6,133.5,0.0,+358,+0.1,+0.01,+1.0,,+55,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2465,2465,18.7,0.0,0.0,3.7,11.0,10.3,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.7,+12,+7,+3.7,+4.998,+4.996,+0.000,+44.6,+11.0,+10.3,+58.1,+29.5,+0,,,,
121.81,1,6,2018-07-27 08:31:24,+43.50300,+5.37190,480,0.0,0.0,-1.7,,,,,08:31:24,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+34,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2473,2473,18.7,0.0,0.0,3.7,11.0,10.4,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.7,+12,+7,+3.7,+4.998,+4.996,+0.000,+44.6,+11.0,+10.4,+58.1,+29.5,+0,,,,
122.06,1,6,2018-07-27 08:31:24,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:24,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,+36,+30,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2478,2478,18.7,0.0,0.0,3.7,11.0,10.4,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.8,+12,+7,+3.7,+4.998,+4.996,+0.000,+44.7,+11.0,+10.4,+58.0,+29.5,+0,,,,
122.31,1,6,2018-07-27 08:31:25,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:24,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+0.9,,+25,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2474,2474,18.7,0.0,0.0,3.7,11.0,10.4,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.9,+12,+7,+3.7,+4.996,+4.996,+0.000,+44.8,+11.0,+10.4,+58.1,+29.5,+0,,,,
122.56,1,6,2018-07-27 08:31:25,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:25,+4.5,+0.6,133.5,0.0,+358,+0.1,+0.01,+1.0,,+21,+30,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+29,2478,2478,18.7,0.0,0.0,3.6,11.0,10.4,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+44.9,+12,+7,+3.6,+4.996,+4.996,+0.000,+44.9,+11.0,+10.4,+58.1,+29.5,+0,,,,
122.81,1,6,2018-07-27 08:31:25,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:25,+4.6,+0.6,133.5,0.0,+358,+0.1,+0.01,+1.0,,+17,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2479,2479,18.7,0.0,0.0,3.6,11.0,10.3,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.0,+12,+7,+3.6,+4.998,+4.996,+0.000,+44.9,+11.0,+10.3,+58.0,+29.5,+0,,,,
123.06,1,6,2018-07-27 08:31:25,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:25,+4.6,+0.6,133.5,0.0,+358,+0.1,+0.01,+1.0,,+12,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2478,2478,18.7,0.0,0.0,3.6,11.1,10.3,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.1,+12,+7,+3.6,+4.998,+4.996,+0.000,+45.0,+11.1,+10.3,+58.0,+29.5,+0,,,,
123.31,1,6,2018-07-27 08:31:26,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:25,+4.5,+0.6,133.5,0.0,+358,+0.1,+0.01,+1.0,,-2,+30,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2491,2491,18.7,0.0,0.0,3.7,11.1,10.3,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.2,+12,+7,+3.7,+4.998,+4.996,+0.000,+45.1,+11.1,+10.3,+57.8,+29.5,+0,,,,
123.56,1,6,2018-07-27 08:31:26,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:26,+4.5,+0.6,133.5,0.0,+358,+0.1,+0.01,+0.9,,+7,+30,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2476,2476,18.7,0.0,0.0,3.6,11.1,10.3,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.3,+12,+7,+3.6,+4.998,+4.996,+0.000,+45.2,+11.1,+10.3,+58.0,+29.5,+0,,,,
123.81,1,6,2018-07-27 08:31:26,+43.50300,+5.37190,480,0.1,0.0,-1.7,,,,,08:31:26,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,-19,+31,0.0,29.89,+2280,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2476,2476,18.7,0.0,0.0,3.6,11.1,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.4,+12,+7,+3.6,+4.998,+4.996,+0.000,+45.3,+11.1,+10.2,+58.0,+29.5,+0,,,,
124.06,1,6,2018-07-27 08:31:26,+43.50300,+5.37190,479,0.1,0.0,-1.7,,,,,08:31:26,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,-14,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2479,2479,18.7,0.0,0.0,3.7,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.5,+12,+7,+3.7,+4.998,+4.996,+0.000,+45.3,+11.0,+10.2,+58.0,+29.6,+0,,,,
124.31,1,6,2018-07-27 08:31:27,+43.50300,+5.37190,479,0.1,0.0,-1.7,,,,,08:31:26,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,-48,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2475,2475,18.7,0.0,0.0,3.7,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.5,+12,+7,+3.7,+4.996,+4.996,+0.000,+45.4,+11.0,+10.2,+58.0,+29.6,+0,,,,
124.56,1,6,2018-07-27 08:31:27,+43.50300,+5.37190,479,0.1,0.0,-1.7,,,,,08:31:27,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,-22,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2476,2476,18.7,0.0,0.0,3.7,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.6,+12,+7,+3.7,+4.998,+4.996,+0.000,+45.5,+11.0,+10.2,+58.0,+29.6,+0,,,,
124.81,1,6,2018-07-27 08:31:27,+43.50300,+5.37190,479,0.1,0.0,-1.7,,,,,08:31:27,+4.5,+0.7,133.5,0.0,+358,+0.1,+0.01,+1.0,,-41,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2473,2473,18.7,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.7,+12,+7,+3.6,+4.998,+4.996,+0.000,+45.6,+11.0,+10.2,+58.0,+29.6,+0,,,,
125.06,1,6,2018-07-27 08:31:27,+43.50300,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:27,+4.5,+0.7,133.5,0.0,+358,+0.0,+0.01,+1.0,,-23,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2478,2478,18.7,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.8,+12,+8,+3.6,+4.998,+4.996,+0.000,+45.7,+11.0,+10.2,+58.0,+29.6,+0,,,,
125.31,1,6,2018-07-27 08:31:28,+43.50300,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:27,+4.5,+0.7,133.5,0.0,+358,+0.0,+0.01,+1.0,,-51,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2473,2473,18.7,0.0,0.0,3.5,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.8,+12,+8,+3.5,+4.998,+4.996,+0.000,+45.8,+11.0,+10.2,+58.0,+29.6,+0,,,,
125.56,1,6,2018-07-27 08:31:28,+43.50300,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:28,+4.5,+0.7,133.5,0.0,+358,+0.0,+0.01,+1.0,,-49,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2475,2475,18.7,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+45.9,+12,+8,+3.6,+4.998,+4.996,+0.000,+45.8,+11.0,+10.2,+58.0,+29.6,+0,,,,
125.81,1,6,2018-07-27 08:31:28,+43.50300,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:28,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,-72,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2482,2482,18.7,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.3,2401.0,2379.6,,,,,,,,,,,,,,,+46.0,+12,+8,+3.6,+4.998,+4.996,+0.000,+45.9,+11.0,+10.2,+57.9,+29.6,+0,,,,
126.06,1,6,2018-07-27 08:31:28,+43.50300,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:28,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+0.9,,-61,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2468,2468,18.7,0.0,0.0,3.6,11.0,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.1,+12,+8,+3.6,+4.998,+4.996,+0.000,+46.0,+11.0,+10.2,+58.0,+29.6,+0,,,,
126.31,1,6,2018-07-27 08:31:29,+43.50300,+5.37191,479,0.2,0.0,-1.7,,,,,08:31:28,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+0.9,,-69,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2473,2473,18.7,0.0,0.0,3.5,11.0,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.1,+12,+8,+3.5,+4.998,+4.996,+0.000,+46.1,+11.0,+10.2,+58.0,+29.7,+0,,,,
126.56,1,6,2018-07-27 08:31:29,+43.50301,+5.37191,479,0.2,0.0,-1.7,,,,,08:31:29,+4.5,+0.6,133.5,0.0,+358,+0.0,+0.01,+1.0,,-52,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2472,2472,18.7,0.0,0.0,3.4,11.0,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.2,+12,+8,+3.4,+4.998,+4.996,+0.000,+46.2,+11.0,+10.2,+58.0,+29.7,+0,,,,
126.81,1,6,2018-07-27 08:31:29,+43.50301,+5.37191,479,0.2,0.0,-1.7,,,,,08:31:29,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,-58,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2477,2477,18.7,0.0,0.0,3.4,11.0,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.3,+12,+8,+3.4,+4.998,+4.996,+0.000,+46.3,+11.0,+10.2,+57.9,+29.7,+0,,,,
127.06,1,6,2018-07-27 08:31:29,+43.50301,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:29,+4.5,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,-35,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2477,2477,18.7,0.0,0.0,3.5,10.9,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.4,+12,+8,+3.5,+4.998,+4.996,+0.000,+46.4,+10.9,+10.2,+57.8,+29.7,+0,,,,
127.31,1,6,2018-07-27 08:31:30,+43.50301,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:29,+4.6,+0.6,133.5,0.0,+358,+0.1,+0.01,+1.0,,-56,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2478,2478,18.7,0.0,0.0,3.4,10.9,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.5,+12,+8,+3.4,+4.998,+4.996,+0.000,+46.5,+10.9,+10.2,+57.8,+29.7,+0,,,,
127.56,1,6,2018-07-27 08:31:30,+43.50301,+5.37191,479,0.1,0.0,-1.7,,,,,08:31:30,+4.6,+0.6,133.4,0.0,+358,+0.0,+0.01,+1.0,,-52,+30,0.0,29.89,+2271,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2478,2478,18.7,0.0,0.0,3.4,10.9,10.2,21.8,13.9,,+2.2,2401.0,2379.6,,,,,,,,,,,,,,,+46.6,+12,+8,+3.4,+4.998,+4.996,+0.000,+46.6,+10.9,+10.2,+57.8,+29.7,+0,,,,
